model_id,batch_index,status,loop_start_utc,loop_end_utc,loop_duration_seconds,iterations_completed,tokens_used_total,final_iteration_success,reason
42,2,ok,2026-02-20T14:15:06.796460Z,2026-02-20T14:15:22.007506Z,15.211001125004259,1,1513,True,
40,2,ok,2026-02-20T14:15:04.650561Z,2026-02-20T14:15:22.668222Z,18.01760474999901,1,1451,True,
45,2,ok,2026-02-20T14:15:22.012728Z,2026-02-20T14:15:44.401656Z,22.38887591699313,1,926,True,
46,2,ok,2026-02-20T14:15:22.679027Z,2026-02-20T14:15:46.589361Z,23.91026270799921,1,1126,True,
44,2,ok,2026-02-20T14:15:16.197803Z,2026-02-20T14:15:47.145882Z,30.947977749994607,1,1117,True,
43,2,ok,2026-02-20T14:15:14.431501Z,2026-02-20T14:15:47.731173Z,33.2995707920054,1,1441,True,
47,2,ok,2026-02-20T14:15:44.406397Z,2026-02-20T14:15:53.394096Z,8.98768087499775,1,957,True,
49,2,ok,2026-02-20T14:15:47.156381Z,2026-02-20T14:16:12.190332Z,25.033887792000314,1,1251,True,
50,2,ok,2026-02-20T14:15:47.746140Z,2026-02-20T14:16:13.497608Z,25.751387541007716,1,1441,True,
51,2,ok,2026-02-20T14:15:53.402434Z,2026-02-20T14:16:14.654574Z,21.25207595800748,1,1546,True,
48,2,ok,2026-02-20T14:15:46.600097Z,2026-02-20T14:16:18.987016Z,32.38683241700346,2,3958,True,
54,2,ok,2026-02-20T14:16:14.676981Z,2026-02-20T14:16:37.970040Z,23.292987915992853,1,774,True,
53,2,ok,2026-02-20T14:16:13.502446Z,2026-02-20T14:16:38.891096Z,25.388575707998825,1,834,True,
56,2,ok,2026-02-20T14:16:37.974582Z,2026-02-20T14:16:42.131715Z,4.157128874998307,1,547,True,
55,2,ok,2026-02-20T14:16:18.994024Z,2026-02-20T14:16:47.629838Z,28.635730333990068,1,1777,True,
52,2,ok,2026-02-20T14:16:12.196432Z,2026-02-20T14:16:51.143761Z,38.94722104200628,2,2848,True,
57,2,ok,2026-02-20T14:16:38.897525Z,2026-02-20T14:16:52.982751Z,14.085181916991132,1,1333,True,
58,2,ok,2026-02-20T14:16:42.136086Z,2026-02-20T14:16:57.736943Z,15.600804707995849,1,1886,True,
59,2,ok,2026-02-20T14:16:47.635258Z,2026-02-20T14:17:28.873344Z,41.237966500004404,1,1606,True,
60,2,ok,2026-02-20T14:16:51.152721Z,2026-02-20T14:17:34.094830Z,42.94196716599981,1,2208,True,
62,3,ok,2026-02-20T14:17:34.110729Z,2026-02-20T14:17:41.331051Z,7.22030995899695,1,655,True,
64,3,ok,2026-02-20T14:17:34.108129Z,2026-02-20T14:17:42.766855Z,8.658711167008732,1,742,True,
63,3,ok,2026-02-20T14:17:34.114315Z,2026-02-20T14:17:47.489198Z,13.374834207992535,2,2479,True,
65,3,ok,2026-02-20T14:17:41.335985Z,2026-02-20T14:17:50.215930Z,8.879945249995217,1,787,True,
66,3,ok,2026-02-20T14:17:42.792492Z,2026-02-20T14:17:51.866935Z,9.074426166000194,1,888,True,
61,3,ok,2026-02-20T14:17:34.103788Z,2026-02-20T14:17:51.872233Z,17.76838312498876,1,1587,True,
70,3,ok,2026-02-20T14:17:51.882578Z,2026-02-20T14:18:07.365385Z,15.48276795799029,1,843,True,
69,3,ok,2026-02-20T14:17:51.874366Z,2026-02-20T14:18:11.681170Z,19.806750959003693,1,1459,True,
67,3,ok,2026-02-20T14:17:47.506575Z,2026-02-20T14:18:15.764186Z,28.257535583004938,1,1815,True,
71,3,ok,2026-02-20T14:18:07.370796Z,2026-02-20T14:18:18.852461Z,11.481641499995021,1,1255,True,
68,3,ok,2026-02-20T14:17:50.221684Z,2026-02-20T14:18:47.287641Z,57.065795000002254,2,4372,True,
73,3,ok,2026-02-20T14:18:15.772856Z,2026-02-20T14:18:57.746669Z,41.97369600000093,1,2421,True,
72,3,ok,2026-02-20T14:18:11.687195Z,2026-02-20T14:19:27.315192Z,75.62775229199906,1,5971,True,
76,3,ok,2026-02-20T14:18:57.752911Z,2026-02-20T14:19:55.448171Z,57.695092291993205,1,806,True,
75,3,ok,2026-02-20T14:18:47.296055Z,2026-02-20T14:19:55.592283Z,68.29600254200341,1,795,True,
78,3,ok,2026-02-20T14:19:55.453250Z,2026-02-20T14:20:06.688688Z,11.235418583004503,1,1259,True,
79,3,ok,2026-02-20T14:19:55.598252Z,2026-02-20T14:20:08.088394Z,12.490107541001635,1,1670,True,
80,3,ok,2026-02-20T14:20:06.694462Z,2026-02-20T14:20:33.172167Z,26.477636708004866,1,841,True,
77,3,ok,2026-02-20T14:19:27.321621Z,2026-02-20T14:20:40.230953Z,72.90910024999175,2,4916,True,
81,3,ok,2026-02-20T14:20:08.099529Z,2026-02-20T14:20:40.723766Z,32.624136124999495,1,1786,True,
74,3,ok,2026-02-20T14:18:18.857556Z,2026-02-20T14:20:41.859226Z,143.0011974999943,3,8087,True,
82,3,ok,2026-02-20T14:20:33.177937Z,2026-02-20T14:20:45.154936Z,11.976979792001657,1,1357,True,
84,3,ok,2026-02-20T14:20:40.732080Z,2026-02-20T14:21:12.637435Z,31.90527045899944,1,771,True,
83,3,ok,2026-02-20T14:20:40.240119Z,2026-02-20T14:21:14.054761Z,33.81453179100936,1,917,True,
85,3,ok,2026-02-20T14:20:41.894816Z,2026-02-20T14:21:15.243810Z,33.34888466700795,1,1093,True,
86,3,ok,2026-02-20T14:20:45.160525Z,2026-02-20T14:21:19.675857Z,34.51522191701224,1,1461,True,
87,3,ok,2026-02-20T14:21:12.657116Z,2026-02-20T14:21:25.872393Z,13.215243375001592,1,1493,True,
88,3,ok,2026-02-20T14:21:14.065844Z,2026-02-20T14:21:26.976926Z,12.91103779200057,1,1278,True,
89,3,ok,2026-02-20T14:21:15.251136Z,2026-02-20T14:21:52.430149Z,37.17890620799153,1,1367,True,
90,3,ok,2026-02-20T14:21:19.680226Z,2026-02-20T14:21:55.458275Z,35.77793191700766,1,1712,True,
94,4,ok,2026-02-20T14:21:55.473170Z,2026-02-20T14:22:11.630494Z,16.157271749994834,2,2927,True,
93,4,ok,2026-02-20T14:21:55.469007Z,2026-02-20T14:22:14.080985Z,18.611924332988565,1,2181,True,
92,4,ok,2026-02-20T14:21:55.472299Z,2026-02-20T14:22:29.681812Z,34.20941304200096,1,3677,True,
97,4,ok,2026-02-20T14:22:29.687704Z,2026-02-20T14:22:57.733090Z,28.04532062500948,1,723,True,
96,4,ok,2026-02-20T14:22:14.087495Z,2026-02-20T14:22:58.126631Z,44.03900233400054,2,1117,True,
91,4,ok,2026-02-20T14:21:55.468602Z,2026-02-20T14:23:05.882968Z,70.41413525000098,2,5637,True,
99,4,ok,2026-02-20T14:22:58.136694Z,2026-02-20T14:23:07.306666Z,9.169978958001593,1,1099,True,
98,4,ok,2026-02-20T14:22:57.739248Z,2026-02-20T14:23:07.534052Z,9.794769458007067,1,943,True,
101,4,ok,2026-02-20T14:23:07.323720Z,2026-02-20T14:23:31.107755Z,23.783974709003814,1,1006,True,
100,4,ok,2026-02-20T14:23:05.891206Z,2026-02-20T14:23:32.923355Z,27.03206841601059,2,2511,True,
95,4,ok,2026-02-20T14:22:11.636646Z,2026-02-20T14:23:33.666984Z,82.03008841599512,2,5213,True,
103,4,ok,2026-02-20T14:23:31.113323Z,2026-02-20T14:23:58.582649Z,27.469259499994223,1,1011,True,
105,4,ok,2026-02-20T14:23:33.678576Z,2026-02-20T14:24:05.677015Z,31.99833587500325,1,1523,True,
102,4,ok,2026-02-20T14:23:07.545669Z,2026-02-20T14:24:07.339709Z,59.793850665999344,2,5522,True,
104,4,ok,2026-02-20T14:23:32.943607Z,2026-02-20T14:24:07.841305Z,34.89758312499907,2,3447,True,
106,4,ok,2026-02-20T14:23:58.588990Z,2026-02-20T14:24:10.387105Z,11.798080499997013,1,1151,True,
108,4,ok,2026-02-20T14:24:07.349652Z,2026-02-20T14:24:35.946196Z,28.596470375006902,1,780,True,
110,4,ok,2026-02-20T14:24:10.392132Z,2026-02-20T14:24:40.101830Z,29.709606208009063,1,832,True,
109,4,ok,2026-02-20T14:24:07.848299Z,2026-02-20T14:24:41.695287Z,33.846896292001475,2,2378,True,
111,4,ok,2026-02-20T14:24:35.952226Z,2026-02-20T14:24:45.850638Z,9.898387332999846,1,1086,True,
107,4,ok,2026-02-20T14:24:05.682665Z,2026-02-20T14:24:58.828858Z,53.14603687499766,2,3665,True,
113,4,ok,2026-02-20T14:24:41.702747Z,2026-02-20T14:25:05.344570Z,23.64175145899935,1,1752,True,
115,4,ok,2026-02-20T14:24:58.837068Z,2026-02-20T14:25:08.229331Z,9.392247666997719,1,1306,True,
112,4,ok,2026-02-20T14:24:40.107257Z,2026-02-20T14:25:09.993456Z,29.886108040998806,1,2199,True,
118,4,ok,2026-02-20T14:25:09.999579Z,2026-02-20T14:25:48.754904Z,38.75521108398971,1,1211,True,
117,4,ok,2026-02-20T14:25:08.234400Z,2026-02-20T14:25:50.989677Z,42.75514170899987,1,1432,True,
119,4,ok,2026-02-20T14:25:48.760445Z,2026-02-20T14:26:01.654404Z,12.893937417000416,1,1466,True,
114,4,ok,2026-02-20T14:24:45.855308Z,2026-02-20T14:26:02.998908Z,77.14334166700428,2,9464,True,
116,4,ok,2026-02-20T14:25:05.352335Z,2026-02-20T14:26:46.277519Z,100.92485908301023,2,6826,True,
120,4,ok,2026-02-20T14:25:50.995843Z,2026-02-20T14:27:05.689136Z,74.69306279199373,3,7226,True,
124,5,ok,2026-02-20T14:27:05.715594Z,2026-02-20T14:27:22.673775Z,16.95814058299584,3,4117,True,
123,5,ok,2026-02-20T14:27:05.711363Z,2026-02-20T14:27:25.946076Z,20.23465374999796,1,2146,True,
