model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
51,2,1,2026-02-20T14:15:54.583282Z,2026-02-20T14:16:14.459513Z,19.876257209005416,True,0,1546,1546
48,2,1,2026-02-20T14:15:47.231885Z,2026-02-20T14:16:10.588646Z,23.35669820899784,False,1,1066,1066
48,2,2,2026-02-20T14:16:10.588697Z,2026-02-20T14:16:18.874194Z,8.285509249995812,True,0,2892,3958
54,2,1,2026-02-20T14:16:15.825341Z,2026-02-20T14:16:37.867370Z,22.04198633300257,True,0,774,774
53,2,1,2026-02-20T14:16:14.324510Z,2026-02-20T14:16:38.726584Z,24.40200349999941,True,0,834,834
56,2,1,2026-02-20T14:16:39.247807Z,2026-02-20T14:16:42.058490Z,2.8106880410050508,True,0,547,547
55,2,1,2026-02-20T14:16:20.000085Z,2026-02-20T14:16:47.546189Z,27.54604054200172,True,0,1777,1777
52,2,1,2026-02-20T14:16:13.191753Z,2026-02-20T14:16:39.982959Z,26.791155041995808,False,1,924,924
52,2,2,2026-02-20T14:16:39.983060Z,2026-02-20T14:16:51.065528Z,11.082458832999691,True,0,1924,2848
57,2,1,2026-02-20T14:16:39.633245Z,2026-02-20T14:16:52.907896Z,13.274621208009194,True,0,1333,1333
58,2,1,2026-02-20T14:16:43.308560Z,2026-02-20T14:16:57.647994Z,14.33940183300001,True,0,1886,1886
59,2,1,2026-02-20T14:16:48.639213Z,2026-02-20T14:17:28.765871Z,40.126550207991386,True,0,1606,1606
60,2,1,2026-02-20T14:16:51.723120Z,2026-02-20T14:17:33.974904Z,42.25168045799364,True,0,2208,2208
62,3,1,2026-02-20T14:17:36.024527Z,2026-02-20T14:17:41.221215Z,5.196714667006745,True,0,655,655
64,3,1,2026-02-20T14:17:36.149873Z,2026-02-20T14:17:42.606582Z,6.456727041993872,True,0,742,742
63,3,1,2026-02-20T14:17:35.950058Z,2026-02-20T14:17:42.933803Z,6.983755916997325,False,1,770,770
63,3,2,2026-02-20T14:17:42.933874Z,2026-02-20T14:17:47.249205Z,4.31534670801193,True,0,1709,2479
65,3,1,2026-02-20T14:17:42.496940Z,2026-02-20T14:17:50.116261Z,7.619310416994267,True,0,787,787
66,3,1,2026-02-20T14:17:43.801520Z,2026-02-20T14:17:51.633051Z,7.833034249997581,True,0,888,888
61,3,1,2026-02-20T14:17:36.098949Z,2026-02-20T14:17:51.644943Z,15.545983667005203,True,0,1587,1587
70,3,1,2026-02-20T14:17:52.874136Z,2026-02-20T14:18:07.280086Z,14.405877084005624,True,0,843,843
69,3,1,2026-02-20T14:17:52.858550Z,2026-02-20T14:18:11.599855Z,18.741248917009216,True,0,1459,1459
67,3,1,2026-02-20T14:17:48.123085Z,2026-02-20T14:18:15.682377Z,27.559219208007562,True,0,1815,1815
71,3,1,2026-02-20T14:18:08.616489Z,2026-02-20T14:18:18.755941Z,10.139442499988945,True,0,1255,1255
68,3,1,2026-02-20T14:17:51.327048Z,2026-02-20T14:18:14.050024Z,22.722967249996145,False,1,1510,1510
68,3,2,2026-02-20T14:18:14.050137Z,2026-02-20T14:18:47.182971Z,33.1327569999994,True,0,2862,4372
73,3,1,2026-02-20T14:18:16.469990Z,2026-02-20T14:18:57.662583Z,41.19245737500023,True,0,2421,2421
72,3,1,2026-02-20T14:18:12.825772Z,2026-02-20T14:19:27.214805Z,74.38882366599864,True,0,5971,5971
76,3,1,2026-02-20T14:18:58.900628Z,2026-02-20T14:19:55.321697Z,56.42089558299631,True,0,806,806
75,3,1,2026-02-20T14:18:48.709806Z,2026-02-20T14:19:55.486420Z,66.77640750000137,True,0,795,795
78,3,1,2026-02-20T14:19:56.778458Z,2026-02-20T14:20:06.610126Z,9.83168995800952,True,0,1259,1259
79,3,1,2026-02-20T14:19:56.762226Z,2026-02-20T14:20:07.874419Z,11.112226874989574,True,0,1670,1670
80,3,1,2026-02-20T14:20:08.074189Z,2026-02-20T14:20:33.071426Z,24.99717266600055,True,0,841,841
77,3,1,2026-02-20T14:19:29.017896Z,2026-02-20T14:20:05.567771Z,36.549795583006926,False,1,1698,1698
77,3,2,2026-02-20T14:20:05.567850Z,2026-02-20T14:20:40.141050Z,34.57313062500907,True,0,3218,4916
81,3,1,2026-02-20T14:20:08.928850Z,2026-02-20T14:20:40.535647Z,31.60671262499818,True,0,1786,1786
74,3,1,2026-02-20T14:18:19.620743Z,2026-02-20T14:18:48.720025Z,29.09926508400531,False,1,1405,1405
74,3,2,2026-02-20T14:18:48.720150Z,2026-02-20T14:19:59.467445Z,70.74710270800279,False,1,3600,5005
74,3,3,2026-02-20T14:19:59.467525Z,2026-02-20T14:20:41.569204Z,42.10160612501204,True,0,3082,8087
82,3,1,2026-02-20T14:20:34.272888Z,2026-02-20T14:20:45.076954Z,10.80404866700701,True,0,1357,1357
84,3,1,2026-02-20T14:20:41.948588Z,2026-02-20T14:21:12.398419Z,30.44972466600302,True,0,771,771
83,3,1,2026-02-20T14:20:41.898292Z,2026-02-20T14:21:13.937284Z,32.03895000000193,True,0,917,917
85,3,1,2026-02-20T14:20:42.990435Z,2026-02-20T14:21:15.165343Z,32.17481654199946,True,0,1093,1093
86,3,1,2026-02-20T14:20:45.860846Z,2026-02-20T14:21:19.604582Z,33.7436423330073,True,0,1461,1461
87,3,1,2026-02-20T14:21:13.966599Z,2026-02-20T14:21:25.801659Z,11.835050834008143,True,0,1493,1493
88,3,1,2026-02-20T14:21:14.804255Z,2026-02-20T14:21:26.806555Z,12.00228875000903,True,0,1278,1278
89,3,1,2026-02-20T14:21:15.798445Z,2026-02-20T14:21:52.303652Z,36.505107083008625,True,0,1367,1367
90,3,1,2026-02-20T14:21:20.401533Z,2026-02-20T14:21:55.374444Z,34.97280991599837,True,0,1712,1712
94,4,1,2026-02-20T14:21:56.760792Z,2026-02-20T14:22:06.047532Z,9.286717291994137,False,1,1084,1084
94,4,2,2026-02-20T14:22:06.047572Z,2026-02-20T14:22:11.547571Z,5.500019041995984,True,0,1843,2927
93,4,1,2026-02-20T14:21:56.760499Z,2026-02-20T14:22:13.962788Z,17.202243416002602,True,0,2181,2181
92,4,1,2026-02-20T14:21:56.763746Z,2026-02-20T14:22:29.588940Z,32.82511595899996,True,0,3677,3677
97,4,1,2026-02-20T14:22:31.475720Z,2026-02-20T14:22:57.646349Z,26.17056899999443,True,0,723,723
96,4,1,2026-02-20T14:22:14.987440Z,2026-02-20T14:22:56.094002Z,41.106444792007096,False,1,475,475
96,4,2,2026-02-20T14:22:56.094059Z,2026-02-20T14:22:57.988153Z,1.8941163340059575,True,0,642,1117
91,4,1,2026-02-20T14:21:56.781301Z,2026-02-20T14:22:09.654110Z,12.872749292000663,False,1,1579,1579
91,4,2,2026-02-20T14:22:09.654158Z,2026-02-20T14:23:05.790721Z,56.13641441700747,True,0,4058,5637
99,4,1,2026-02-20T14:22:59.164047Z,2026-02-20T14:23:07.022193Z,7.858166709003854,True,0,1099,1099
98,4,1,2026-02-20T14:22:59.130022Z,2026-02-20T14:23:07.237947Z,8.10793670800922,True,0,943,943
101,4,1,2026-02-20T14:23:08.357944Z,2026-02-20T14:23:31.023817Z,22.665829958001268,True,0,1006,1006
100,4,1,2026-02-20T14:23:07.336751Z,2026-02-20T14:23:28.445512Z,21.108718958988902,False,1,935,935
100,4,2,2026-02-20T14:23:28.445576Z,2026-02-20T14:23:32.766963Z,4.321429292001994,True,0,1576,2511
95,4,1,2026-02-20T14:22:12.715890Z,2026-02-20T14:23:06.020366Z,53.304325709003024,False,1,1483,1483
95,4,2,2026-02-20T14:23:06.020454Z,2026-02-20T14:23:33.488352Z,27.467875750007806,True,0,3730,5213
103,4,1,2026-02-20T14:23:32.325891Z,2026-02-20T14:23:58.494701Z,26.168749375006882,True,0,1011,1011
105,4,1,2026-02-20T14:23:34.845526Z,2026-02-20T14:24:05.590395Z,30.744786167007987,True,0,1523,1523
102,4,1,2026-02-20T14:23:08.536959Z,2026-02-20T14:23:40.289471Z,31.752430624997942,False,1,1959,1959
102,4,2,2026-02-20T14:23:40.289533Z,2026-02-20T14:24:07.098938Z,26.809361708001234,True,0,3563,5522
104,4,1,2026-02-20T14:23:34.133469Z,2026-02-20T14:24:00.344641Z,26.211100499989698,False,1,1177,1177
104,4,2,2026-02-20T14:24:00.344689Z,2026-02-20T14:24:07.753052Z,7.408374040998751,True,0,2270,3447
106,4,1,2026-02-20T14:23:59.944054Z,2026-02-20T14:24:10.308602Z,10.364543000003323,True,0,1151,1151
108,4,1,2026-02-20T14:24:08.200312Z,2026-02-20T14:24:35.866728Z,27.666330374995596,True,0,780,780
110,4,1,2026-02-20T14:24:11.104432Z,2026-02-20T14:24:39.995621Z,28.891120542000863,True,0,832,832
109,4,1,2026-02-20T14:24:08.734196Z,2026-02-20T14:24:37.580223Z,28.8459609579877,False,1,822,822
109,4,2,2026-02-20T14:24:37.580284Z,2026-02-20T14:24:41.574477Z,3.994212999998126,True,0,1556,2378
111,4,1,2026-02-20T14:24:37.314424Z,2026-02-20T14:24:45.774236Z,8.45980545898783,True,0,1086,1086
107,4,1,2026-02-20T14:24:07.120655Z,2026-02-20T14:24:39.209576Z,32.08882962500502,False,1,945,945
107,4,2,2026-02-20T14:24:39.209628Z,2026-02-20T14:24:58.720997Z,19.511343542006216,True,0,2720,3665
113,4,1,2026-02-20T14:24:42.581311Z,2026-02-20T14:25:05.261502Z,22.68014158299775,True,0,1752,1752
115,4,1,2026-02-20T14:24:59.988740Z,2026-02-20T14:25:08.154731Z,8.165976916992804,True,0,1306,1306
112,4,1,2026-02-20T14:24:40.950165Z,2026-02-20T14:25:09.903544Z,28.953172625013394,True,0,2199,2199
118,4,1,2026-02-20T14:25:10.895136Z,2026-02-20T14:25:48.682614Z,37.78737683300278,True,0,1211,1211
117,4,1,2026-02-20T14:25:09.054870Z,2026-02-20T14:25:50.880661Z,41.82568520899804,True,0,1432,1432
119,4,1,2026-02-20T14:25:50.126446Z,2026-02-20T14:26:01.574269Z,11.447845834001782,True,0,1466,1466
114,4,1,2026-02-20T14:24:46.609214Z,2026-02-20T14:25:13.501735Z,26.892478375011706,False,1,2779,2779
114,4,2,2026-02-20T14:25:13.501809Z,2026-02-20T14:26:02.843352Z,49.34141945799638,True,0,6685,9464
116,4,1,2026-02-20T14:25:06.624732Z,2026-02-20T14:25:54.986381Z,48.36150595798972,False,1,1963,1963
116,4,2,2026-02-20T14:25:54.986432Z,2026-02-20T14:26:46.188434Z,51.20186683299835,True,0,4863,6826
120,4,1,2026-02-20T14:25:51.751504Z,2026-02-20T14:26:41.520889Z,49.7583682090044,False,1,1326,1326
120,4,2,2026-02-20T14:26:41.520944Z,2026-02-20T14:26:48.931686Z,7.410758084006375,False,1,3086,4412
120,4,3,2026-02-20T14:26:48.931746Z,2026-02-20T14:27:05.581051Z,16.649302374993567,True,0,2814,7226
124,5,1,2026-02-20T14:27:07.661138Z,2026-02-20T14:27:14.043654Z,6.382512458993006,False,1,1011,1011
124,5,2,2026-02-20T14:27:14.043700Z,2026-02-20T14:27:18.204599Z,4.160927832999732,False,1,1592,2603
124,5,3,2026-02-20T14:27:18.204668Z,2026-02-20T14:27:22.551148Z,4.346542917002807,True,0,1514,4117
123,5,1,2026-02-20T14:27:07.662280Z,2026-02-20T14:27:25.854089Z,18.191778583000996,True,0,2146,2146
