model_id,batch_index,status,loop_start_utc,loop_end_utc,loop_duration_seconds,iterations_completed,tokens_used_total,final_iteration_success,reason
3,1,ok,2026-02-20T15:00:47.800700Z,2026-02-20T15:01:03.985416Z,16.184749624997494,1,1016,True,
4,1,ok,2026-02-20T15:00:47.800731Z,2026-02-20T15:01:15.207617Z,27.40694008299033,1,1576,True,
