model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
2,1,1,2026-02-20T15:04:40.532423Z,2026-02-20T15:05:13.006097Z,32.47371345899592,True,0,1965,1965
1,1,1,2026-02-20T15:04:40.532351Z,2026-02-20T15:05:18.756990Z,38.22462095900846,False,1,2184,2184
1,1,2,2026-02-20T15:05:18.757054Z,2026-02-20T15:05:28.469680Z,9.712691375010763,True,0,2246,4430
7,1,1,2026-02-20T15:05:14.347288Z,2026-02-20T15:05:40.875250Z,26.528015582996886,True,0,1600,1600
8,1,1,2026-02-20T15:05:29.331968Z,2026-02-20T15:05:50.691031Z,21.35910899999726,True,0,1363,1363
5,1,1,2026-02-20T15:04:40.532882Z,2026-02-20T15:05:21.361232Z,40.82842762500513,False,1,2322,2322
5,1,2,2026-02-20T15:05:21.361287Z,2026-02-20T15:05:46.508049Z,25.146827999997186,False,1,2748,5070
5,1,3,2026-02-20T15:05:46.508093Z,2026-02-20T15:06:15.790523Z,29.282508999996935,True,0,2326,7396
10,1,1,2026-02-20T15:05:51.919051Z,2026-02-20T15:06:36.413120Z,44.49414533399977,False,1,2600,2600
10,1,2,2026-02-20T15:06:36.413170Z,2026-02-20T15:06:54.995279Z,18.582175832998473,True,0,2698,5298
9,1,1,2026-02-20T15:05:42.142890Z,2026-02-20T15:06:40.884760Z,58.74195733299712,False,1,3351,3351
9,1,2,2026-02-20T15:06:40.884803Z,2026-02-20T15:07:11.165586Z,30.28085983400524,True,0,3600,6951
13,1,1,2026-02-20T15:07:12.848786Z,2026-02-20T15:07:47.372779Z,34.52405679199728,True,0,2107,2107
12,1,1,2026-02-20T15:06:56.257446Z,2026-02-20T15:07:49.079875Z,52.82251475000521,True,0,3064,3064
6,1,1,2026-02-20T15:04:40.532522Z,2026-02-20T15:05:42.529226Z,61.996751500002574,False,1,3515,3515
6,1,2,2026-02-20T15:05:42.529288Z,2026-02-20T15:05:59.298151Z,16.76891225000145,False,1,2977,6492
6,1,3,2026-02-20T15:05:59.298192Z,2026-02-20T15:07:19.296376Z,79.9983307079965,False,1,6055,12547
6,1,4,2026-02-20T15:07:19.296438Z,2026-02-20T15:07:53.209770Z,33.91340645799937,True,0,2725,15272
11,1,1,2026-02-20T15:06:16.902414Z,2026-02-20T15:07:35.503040Z,78.60075433300517,False,1,4400,4400
11,1,2,2026-02-20T15:07:35.503100Z,2026-02-20T15:07:58.501771Z,22.998730334002175,True,0,2030,6430
16,1,1,2026-02-20T15:07:54.055551Z,2026-02-20T15:08:17.755195Z,23.69968620799773,False,1,1544,1544
16,1,2,2026-02-20T15:08:17.755242Z,2026-02-20T15:08:27.572871Z,9.817681375003303,True,0,1349,2893
17,1,1,2026-02-20T15:07:59.449991Z,2026-02-20T15:08:30.096520Z,30.646648957990692,False,1,1803,1803
17,1,2,2026-02-20T15:08:30.096645Z,2026-02-20T15:08:40.993316Z,10.896750333005912,True,0,1377,3180
15,1,1,2026-02-20T15:07:49.940074Z,2026-02-20T15:08:42.535539Z,52.59554420800123,False,1,3001,3001
15,1,2,2026-02-20T15:08:42.535584Z,2026-02-20T15:09:05.054068Z,22.518554916998255,True,0,2175,5176
19,1,1,2026-02-20T15:08:42.192127Z,2026-02-20T15:09:37.131501Z,54.939459499990335,True,0,3131,3131
18,1,1,2026-02-20T15:08:28.692881Z,2026-02-20T15:09:15.880839Z,47.18807375000324,False,1,2708,2708
18,1,2,2026-02-20T15:09:15.880987Z,2026-02-20T15:09:45.697698Z,29.816818334002164,True,0,3404,6112
20,1,1,2026-02-20T15:09:06.244123Z,2026-02-20T15:09:56.229071Z,49.985025499991025,True,0,2854,2854
14,1,1,2026-02-20T15:07:48.660988Z,2026-02-20T15:09:14.993076Z,86.33221254100499,False,1,4748,4748
14,1,2,2026-02-20T15:09:14.993134Z,2026-02-20T15:10:05.689522Z,50.696515125004225,True,0,4101,8849
22,1,1,2026-02-20T15:09:46.954150Z,2026-02-20T15:10:25.913227Z,38.95907891700335,True,0,2239,2239
24,1,1,2026-02-20T15:10:07.412744Z,2026-02-20T15:10:26.017829Z,18.60512999999628,True,0,1200,1200
21,1,1,2026-02-20T15:09:38.506910Z,2026-02-20T15:10:18.474816Z,39.96798770900932,False,1,2287,2287
21,1,2,2026-02-20T15:10:18.474884Z,2026-02-20T15:10:27.873273Z,9.398439749988029,False,1,1384,3671
21,1,3,2026-02-20T15:10:27.873329Z,2026-02-20T15:10:44.831400Z,16.958145625001634,True,0,2622,6293
23,1,1,2026-02-20T15:09:57.653660Z,2026-02-20T15:10:49.953492Z,52.29992904199753,True,0,2911,2911
26,1,1,2026-02-20T15:10:27.540354Z,2026-02-20T15:11:03.342877Z,35.80259062499681,True,0,2190,2190
25,1,1,2026-02-20T15:10:27.529670Z,2026-02-20T15:11:14.305761Z,46.7761762500013,True,0,2743,2743
28,1,1,2026-02-20T15:10:50.797265Z,2026-02-20T15:11:39.500922Z,48.70380883399048,True,0,2757,2757
27,1,1,2026-02-20T15:10:46.175876Z,2026-02-20T15:11:24.498547Z,38.32273675000761,False,1,2291,2291
27,1,2,2026-02-20T15:11:24.498597Z,2026-02-20T15:11:47.998674Z,23.500131791995955,False,1,2298,4589
27,1,3,2026-02-20T15:11:47.998717Z,2026-02-20T15:12:03.939792Z,15.94112899999891,True,0,1596,6185
