model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
1,1,1,2026-02-20T14:12:04.124755Z,2026-02-20T14:12:27.185427Z,23.060668707999866,False,1,1378,1378
1,1,2,2026-02-20T14:12:27.185502Z,2026-02-20T14:12:50.324998Z,23.13950662499701,False,1,2382,3760
1,1,3,2026-02-20T14:12:50.325099Z,2026-02-20T14:13:00.178128Z,9.853038874993217,True,0,2130,5890
