model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
1,1,1,2026-02-20T14:11:37.907129Z,2026-02-20T14:11:45.832247Z,7.9252419999975245,True,0,988,988
